ODA/LKA_NGDPRPC,"Sri Lanka GDP per Capita at Constant Prices, LCU"
ODA/ESP_GGSB_NPGDP,"Spain General Government Structural Balance, % of GDP"
ODA/LKA_NGDP_R,"Sri Lanka GDP at Constant Prices, LCU Billions"
ODA/LKA_NGDPDPC,"Sri Lanka GDP per Capita at Current Prices, USD"
ODA/LKA_PPPPC,"Sri Lanka Per Capita GDP based on PPP Valuation, USD"
ODA/LKA_GGR_NGDP,"Sri Lanka General Government Revenue, % of GDP"
ODA/VCT_NGDPPC,"St. Vincent and the Grenadines GDP per Capita at Current Prices, LCU"
ODA/ESP_GGXWDN,"Spain General Government Net Debt, USD Billions"
ODA/LKA_GGXCNL_NGDP,"Sri Lanka General Government Net Lending/Borrowing, % of GDP"
ODA/LKA_GGX_NGDP,"Sri Lanka General Government Total Expenditure, % of GDP"
ODA/KNA_NGDPRPC,"St. Kitts and Nevis GDP per Capita at Constant Prices, LCU"
ODA/LKA_PPPGDP,"Sri Lanka Country GDP based on PPP Valuation, USD Billions"
ODA/KNA_GGXONLB,"St. Kitts and Nevis General Government Primary Net Lending/Borrowing, USD Billions"
ODA/LKA_NGSD_NGDP,"Sri Lanka Gross National Savings, % of GDP"
ODA/LKA_PPPEX,"Sri Lanka Implied PPP Conversion Rate, LCU per USD"
ODA/LKA_TXG_RPCH,"Sri Lanka Exports of Goods, % change"
ODA/CHE_GGR_NGDP,"Switzerland General Government Revenue, % of GDP"
ODA/LKA_PPPSH,"Sri Lanka Share of World GDP based on PPP, %"
ODA/LKA_TM_RPCH,"Sri Lanka Imports of Goods and services, % change"
ODA/VCT_GGXWDN,"St. Vincent and the Grenadines General Government Net Debt, USD Billions"
ODA/TWN_TXG_RPCH,"Taiwan Province of China Exports of Goods, % change"
ODA/LKA_NID_NGDP,"Sri Lanka Total Investment, % of GDP"
ODA/TGO_NGDPDPC,"Togo GDP per Capita at Current Prices, USD"
ODA/LKA_GGXCNL,"Sri Lanka General Government Net Lending/Borrowing, USD Billions"
ODA/SYR_NGDPPC,"Syria GDP per Capita at Current Prices, LCU"
ODA/LKA_GGR,"Sri Lanka General Government Revenue, USD Billions"
ODA/KNA_PPPSH,"St. Kitts and Nevis Share of World GDP based on PPP, %"
ODA/KNA_BCA,"St. Kitts and Nevis Current Account Balance, USD Billions"
ODA/KNA_NGDP_R,"St. Kitts and Nevis GDP at Constant Prices, LCU Billions"
ODA/LKA_TX_RPCH,"Sri Lanka Exports of Goods and services, % change"
ODA/KNA_TXG_RPCH,"St. Kitts and Nevis Exports of Goods, % change"
ODA/LCA_BCA,"St. Lucia Current Account Balance, USD Billions"
ODA/SDN_NGDP,"Sudan GDP at Current Prices, LCU Billions"
ODA/LKA_BCA,"Sri Lanka Current Account Balance, USD Billions"
ODA/LKA_NGDP_FY,"Sri Lanka GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/KNA_NGDP_D,St. Kitts and Nevis GDP Deflator
ODA/KNA_GGR,"St. Kitts and Nevis General Government Revenue, USD Billions"
ODA/SWE_LE,"Sweden Employment, Millions"
ODA/KNA_TX_RPCH,"St. Kitts and Nevis Exports of Goods and services, % change"
ODA/KNA_PCPIE,"St. Kitts and Nevis Inflation Index, End of Period Consumer Prices"
ODA/KNA_TM_RPCH,"St. Kitts and Nevis Imports of Goods and services, % change"
ODA/SUR_GGXONLB_NGDP,"Suriname General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/KNA_PPPGDP,"St. Kitts and Nevis Country GDP based on PPP Valuation, USD Billions"
ODA/KNA_PPPPC,"St. Kitts and Nevis Per Capita GDP based on PPP Valuation, USD"
ODA/SWZ_PPPSH,"Swaziland Share of World GDP based on PPP, %"
ODA/KNA_PCPIEPCH,"St. Kitts and Nevis Inflation % change, End of Period Consumer Prices"
ODA/KNA_NGSD_NGDP,"St. Kitts and Nevis Gross National Savings, % of GDP"
ODA/VCT_BCA_NGDPD,"St. Vincent and the Grenadines Current Account Balance, % of GDP"
ODA/KNA_PCPI,"St. Kitts and Nevis Inflation Index, Average Consumer Prices"
ODA/KNA_GGXWDG_NGDP,"St. Kitts and Nevis General Government Gross Debt, % of GDP"
ODA/KNA_TMG_RPCH,"St. Kitts and Nevis Imports of Goods, % change"
ODA/KNA_LP,"St. Kitts and Nevis Population, Millions"
ODA/KNA_GGX_NGDP,"St. Kitts and Nevis General Government Total Expenditure, % of GDP"
ODA/VCT_NID_NGDP,"St. Vincent and the Grenadines Total Investment, % of GDP"
ODA/KNA_GGXCNL_NGDP,"St. Kitts and Nevis General Government Net Lending/Borrowing, % of GDP"
ODA/KNA_GGX,"St. Kitts and Nevis General Government Total Expenditure, USD Billions"
ODA/KNA_GGXCNL,"St. Kitts and Nevis General Government Net Lending/Borrowing, USD Billions"
ODA/LCA_NID_NGDP,"St. Lucia Total Investment, % of GDP"
ODA/KNA_GGR_NGDP,"St. Kitts and Nevis General Government Revenue, % of GDP"
ODA/VCT_PPPSH,"St. Vincent and the Grenadines Share of World GDP based on PPP, %"
ODA/SUR_NGDPD,"Suriname GDP at Current Prices, USD Billions"
ODA/LCA_NGDPPC,"St. Lucia GDP per Capita at Current Prices, LCU"
ODA/KNA_GGXWDG,"St. Kitts and Nevis General Government Gross Debt, USD Billions"
ODA/KNA_BCA_NGDPD,"St. Kitts and Nevis Current Account Balance, % of GDP"
ODA/LCA_GGX_NGDP,"St. Lucia General Government Total Expenditure, % of GDP"
ODA/LCA_PPPPC,"St. Lucia Per Capita GDP based on PPP Valuation, USD"
ODA/LCA_NGDP,"St. Lucia GDP at Current Prices, LCU Billions"
ODA/SDN_PPPGDP,"Sudan Country GDP based on PPP Valuation, USD Billions"
ODA/LCA_PPPSH,"St. Lucia Share of World GDP based on PPP, %"
ODA/LCA_NGDP_R,"St. Lucia GDP at Constant Prices, LCU Billions"
ODA/LCA_GGXCNL,"St. Lucia General Government Net Lending/Borrowing, USD Billions"
ODA/LCA_LP,"St. Lucia Population, Millions"
ODA/LCA_PPPEX,"St. Lucia Implied PPP Conversion Rate, LCU per USD"
ODA/LCA_NGSD_NGDP,"St. Lucia Gross National Savings, % of GDP"
ODA/VCT_GGXWDG_NGDP,"St. Vincent and the Grenadines General Government Gross Debt, % of GDP"
ODA/LCA_PPPGDP,"St. Lucia Country GDP based on PPP Valuation, USD Billions"
ODA/LCA_NGDPD,"St. Lucia GDP at Current Prices, USD Billions"
ODA/LCA_PCPI,"St. Lucia Inflation Index, Average Consumer Prices"
ODA/LCA_PCPIE,"St. Lucia Inflation Index, End of Period Consumer Prices"
ODA/LCA_GGR,"St. Lucia General Government Revenue, USD Billions"
ODA/SDN_NGDP_D,Sudan GDP Deflator
ODA/VCT_PPPGDP,"St. Vincent and the Grenadines Country GDP based on PPP Valuation, USD Billions"
ODA/LCA_GGXWDG_NGDP,"St. Lucia General Government Gross Debt, % of GDP"
ODA/LCA_NGDP_FY,"St. Lucia GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/VCT_PPPEX,"St. Vincent and the Grenadines Implied PPP Conversion Rate, LCU per USD"
ODA/VCT_NGDP,"St. Vincent and the Grenadines GDP at Current Prices, LCU Billions"
ODA/SYR_GGX,"Syria General Government Total Expenditure, USD Billions"
ODA/VCT_PCPI,"St. Vincent and the Grenadines Inflation Index, Average Consumer Prices"
ODA/VCT_TX_RPCH,"St. Vincent and the Grenadines Exports of Goods and services, % change"
ODA/VCT_PPPPC,"St. Vincent and the Grenadines Per Capita GDP based on PPP Valuation, USD"
ODA/LCA_GGXWDG,"St. Lucia General Government Gross Debt, USD Billions"
ODA/VCT_NGDP_R,"St. Vincent and the Grenadines GDP at Constant Prices, LCU Billions"
ODA/VCT_NGSD_NGDP,"St. Vincent and the Grenadines Gross National Savings, % of GDP"
ODA/SDN_NGDP_RPCH,"Sudan GDP at Constant Prices, % change"
ODA/CHE_NGSD_NGDP,"Switzerland Gross National Savings, % of GDP"
ODA/VCT_TM_RPCH,"St. Vincent and the Grenadines Imports of Goods and services, % change"
ODA/VCT_GGXONLB_NGDP,"St. Vincent and the Grenadines General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/VCT_LP,"St. Vincent and the Grenadines Population, Millions"
ODA/VCT_GGR_NGDP,"St. Vincent and the Grenadines General Government Revenue, % of GDP"
ODA/VCT_PCPIE,"St. Vincent and the Grenadines Inflation Index, End of Period Consumer Prices"
ODA/SUR_PCPIE,"Suriname Inflation Index, End of Period Consumer Prices"
ODA/SYR_PCPIE,"Syria Inflation Index, End of Period Consumer Prices"
ODA/VCT_TXG_RPCH,"St. Vincent and the Grenadines Exports of Goods, % change"
ODA/CHE_GGXCNL_NGDP,"Switzerland General Government Net Lending/Borrowing, % of GDP"
ODA/VCT_GGR,"St. Vincent and the Grenadines General Government Revenue, USD Billions"
ODA/SUR_PCPIEPCH,"Suriname Inflation % change, End of Period Consumer Prices"
ODA/SDN_TXG_RPCH,"Sudan Exports of Goods, % change"
ODA/VCT_NGDP_FY,"St. Vincent and the Grenadines GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/VCT_GGXONLB,"St. Vincent and the Grenadines General Government Primary Net Lending/Borrowing, USD Billions"
ODA/VCT_GGX_NGDP,"St. Vincent and the Grenadines General Government Total Expenditure, % of GDP"
ODA/SDN_PPPPC,"Sudan Per Capita GDP based on PPP Valuation, USD"
ODA/VCT_GGXWDG,"St. Vincent and the Grenadines General Government Gross Debt, USD Billions"
ODA/SUR_BCA_NGDPD,"Suriname Current Account Balance, % of GDP"
ODA/SDN_PPPSH,"Sudan Share of World GDP based on PPP, %"
ODA/SDN_NGDPD,"Sudan GDP at Current Prices, USD Billions"
ODA/SDN_LUR,"Sudan Unemployment Rate, % of Total Labor Force"
ODA/VCT_GGXCNL_NGDP,"St. Vincent and the Grenadines General Government Net Lending/Borrowing, % of GDP"
ODA/SUR_PCPI,"Suriname Inflation Index, Average Consumer Prices"
ODA/VCT_GGX,"St. Vincent and the Grenadines General Government Total Expenditure, USD Billions"
ODA/SDN_PCPI,"Sudan Inflation Index, Average Consumer Prices"
ODA/SDN_PPPEX,"Sudan Implied PPP Conversion Rate, LCU per USD"
ODA/TWN_NGSD_NGDP,"Taiwan Province of China Gross National Savings, % of GDP"
ODA/SDN_NGSD_NGDP,"Sudan Gross National Savings, % of GDP"
ODA/SDN_PCPIEPCH,"Sudan Inflation % change, End of Period Consumer Prices"
ODA/TWN_BCA,"Taiwan Province of China Current Account Balance, USD Billions"
ODA/SDN_TX_RPCH,"Sudan Exports of Goods and services, % change"
ODA/SDN_PCPIE,"Sudan Inflation Index, End of Period Consumer Prices"
ODA/SDN_GGXCNL_NGDP,"Sudan General Government Net Lending/Borrowing, % of GDP"
ODA/SDN_NGDP_FY,"Sudan GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/SDN_GGXWDG,"Sudan General Government Gross Debt, USD Billions"
ODA/SWZ_TX_RPCH,"Swaziland Exports of Goods and services, % change"
ODA/SDN_GGXWDG_NGDP,"Sudan General Government Gross Debt, % of GDP"
ODA/SUR_GGX_NGDP,"Suriname General Government Total Expenditure, % of GDP"
ODA/SDN_GGXCNL,"Sudan General Government Net Lending/Borrowing, USD Billions"
ODA/SUR_NGDP,"Suriname GDP at Current Prices, LCU Billions"
ODA/SUR_NGDP_R,"Suriname GDP at Constant Prices, LCU Billions"
ODA/SUR_PPPPC,"Suriname Per Capita GDP based on PPP Valuation, USD"
ODA/SUR_PPPGDP,"Suriname Country GDP based on PPP Valuation, USD Billions"
ODA/SUR_NID_NGDP,"Suriname Total Investment, % of GDP"
ODA/SWE_BCA,"Sweden Current Account Balance, USD Billions"
ODA/SUR_TM_RPCH,"Suriname Imports of Goods and services, % change"
ODA/SUR_PPPSH,"Suriname Share of World GDP based on PPP, %"
ODA/SUR_TX_RPCH,"Suriname Exports of Goods and services, % change"
ODA/SWZ_GGXWDN_NGDP,"Swaziland General Government Net Debt, % of GDP"
ODA/SUR_NGSD_NGDP,"Suriname Gross National Savings, % of GDP"
ODA/SWZ_GGXCNL,"Swaziland General Government Net Lending/Borrowing, USD Billions"
ODA/CHE_GGXWDN,"Switzerland General Government Net Debt, USD Billions"
ODA/SUR_TXG_RPCH,"Suriname Exports of Goods, % change"
ODA/SWZ_NGSD_NGDP,"Swaziland Gross National Savings, % of GDP"
ODA/SWE_GGR,"Sweden General Government Revenue, USD Billions"
ODA/SUR_NGDP_FY,"Suriname GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/SUR_GGR_NGDP,"Suriname General Government Revenue, % of GDP"
ODA/TJK_GGXCNL,"Tajikistan General Government Net Lending/Borrowing, USD Billions"
ODA/SUR_GGXCNL,"Suriname General Government Net Lending/Borrowing, USD Billions"
ODA/SUR_GGR,"Suriname General Government Revenue, USD Billions"
ODA/SWE_PPPGDP,"Sweden Country GDP based on PPP Valuation, USD Billions"
ODA/SUR_GGXCNL_NGDP,"Suriname General Government Net Lending/Borrowing, % of GDP"
ODA/SUR_GGSB_NPGDP,"Suriname General Government Structural Balance, % of GDP"
ODA/SUR_PPPEX,"Suriname Implied PPP Conversion Rate, LCU per USD"
ODA/SUR_GGX,"Suriname General Government Total Expenditure, USD Billions"
ODA/SUR_GGSB,"Suriname General Government Structural Balance, USD Billions"
ODA/SWZ_GGR,"Swaziland General Government Revenue, USD Billions"
ODA/SUR_LUR,"Suriname Unemployment Rate, % of Total Labor Force"
ODA/SWE_NGDP_FY,"Sweden GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/SUR_GGXONLB,"Suriname General Government Primary Net Lending/Borrowing, USD Billions"
ODA/SWZ_GGX,"Swaziland General Government Total Expenditure, USD Billions"
ODA/SYR_NGDPRPC,"Syria GDP per Capita at Constant Prices, LCU"
ODA/SUR_GGXWDG,"Suriname General Government Gross Debt, USD Billions"
ODA/CHE_GGR,"Switzerland General Government Revenue, USD Billions"
ODA/SWZ_PPPGDP,"Swaziland Country GDP based on PPP Valuation, USD Billions"
ODA/SWZ_NGDP,"Swaziland GDP at Current Prices, LCU Billions"
ODA/SWZ_PPPPC,"Swaziland Per Capita GDP based on PPP Valuation, USD"
ODA/SWZ_NID_NGDP,"Swaziland Total Investment, % of GDP"
ODA/SWZ_GGR_NGDP,"Swaziland General Government Revenue, % of GDP"
ODA/SWZ_TXG_RPCH,"Swaziland Exports of Goods, % change"
ODA/SWZ_PPPEX,"Swaziland Implied PPP Conversion Rate, LCU per USD"
ODA/CHE_GGXONLB,"Switzerland General Government Primary Net Lending/Borrowing, USD Billions"
ODA/THA_GGXWDG,"Thailand General Government Gross Debt, USD Billions"
ODA/SWZ_TM_RPCH,"Swaziland Imports of Goods and services, % change"
ODA/SWE_PPPPC,"Sweden Per Capita GDP based on PPP Valuation, USD"
ODA/SWZ_PCPI,"Swaziland Inflation Index, Average Consumer Prices"
ODA/CHE_NGDP_RPCH,"Switzerland GDP at Constant Prices, % change"
ODA/SWZ_PCPIE,"Swaziland Inflation Index, End of Period Consumer Prices"
ODA/SWZ_TMG_RPCH,"Swaziland Imports of Goods, % change"
ODA/SWZ_GGXCNL_NGDP,"Swaziland General Government Net Lending/Borrowing, % of GDP"
ODA/SWZ_GGXWDG,"Swaziland General Government Gross Debt, USD Billions"
ODA/SWE_TM_RPCH,"Sweden Imports of Goods and services, % change"
ODA/SWZ_GGX_NGDP,"Swaziland General Government Total Expenditure, % of GDP"
ODA/SWE_LP,"Sweden Population, Millions"
ODA/SWE_NGDP_D,Sweden GDP Deflator
ODA/SWE_NID_NGDP,"Sweden Total Investment, % of GDP"
ODA/SWE_NGDPDPC,"Sweden GDP per Capita at Current Prices, USD"
ODA/SWE_PPPEX,"Sweden Implied PPP Conversion Rate, LCU per USD"
ODA/SWE_NGSD_NGDP,"Sweden Gross National Savings, % of GDP"
ODA/SWE_NGAP_NPGDP,"Sweden Output Gap, % of potential GDP"
ODA/SWE_GGSB,"Sweden General Government Structural Balance, USD Billions"
ODA/SWE_PPPSH,"Sweden Share of World GDP based on PPP, %"
ODA/SWE_PCPI,"Sweden Inflation Index, Average Consumer Prices"
ODA/SWE_NGDP_R,"Sweden GDP at Constant Prices, LCU Billions"
ODA/SWE_TMG_RPCH,"Sweden Imports of Goods, % change"
ODA/CHE_GGSB_NPGDP,"Switzerland General Government Structural Balance, % of GDP"
ODA/TWN_PPPPC,"Taiwan Province of China Per Capita GDP based on PPP Valuation, USD"
ODA/SWE_GGX,"Sweden General Government Total Expenditure, USD Billions"
ODA/SWE_GGSB_NPGDP,"Sweden General Government Structural Balance, % of GDP"
ODA/SWE_GGXWDG_NGDP,"Sweden General Government Gross Debt, % of GDP"
ODA/TZA_NGDP_FY,"Tanzania GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/SWE_GGXWDG,"Sweden General Government Gross Debt, USD Billions"
ODA/SWE_GGXCNL_NGDP,"Sweden General Government Net Lending/Borrowing, % of GDP"
ODA/TWN_GGSB_NPGDP,"Taiwan Province of China General Government Structural Balance, % of GDP"
ODA/TZA_NID_NGDP,"Tanzania Total Investment, % of GDP"
ODA/TLS_NGDP_FY,"Timor-Leste GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/SWE_GGXWDN,"Sweden General Government Net Debt, USD Billions"
ODA/CHE_NGDP_R,"Switzerland GDP at Constant Prices, LCU Billions"
ODA/CHE_NGDPD,"Switzerland GDP at Current Prices, USD Billions"
ODA/TWN_GGX_NGDP,"Taiwan Province of China General Government Total Expenditure, % of GDP"
ODA/CHE_PPPEX,"Switzerland Implied PPP Conversion Rate, LCU per USD"
ODA/SYR_GGR_NGDP,"Syria General Government Revenue, % of GDP"
ODA/CHE_NID_NGDP,"Switzerland Total Investment, % of GDP"
ODA/TJK_NGDPD,"Tajikistan GDP at Current Prices, USD Billions"
ODA/SWE_GGXONLB,"Sweden General Government Primary Net Lending/Borrowing, USD Billions"
ODA/TGO_TMG_RPCH,"Togo Imports of Goods, % change"
ODA/CHE_NGDP,"Switzerland GDP at Current Prices, LCU Billions"
ODA/CHE_NGDPPC,"Switzerland GDP per Capita at Current Prices, LCU"
ODA/TJK_GGX_NGDP,"Tajikistan General Government Total Expenditure, % of GDP"
ODA/CHE_LUR,"Switzerland Unemployment Rate, % of Total Labor Force"
ODA/CHE_NGDPRPC,"Switzerland GDP per Capita at Constant Prices, LCU"
ODA/CHE_PCPI,"Switzerland Inflation Index, Average Consumer Prices"
ODA/CHE_TXG_RPCH,"Switzerland Exports of Goods, % change"
ODA/CHE_TM_RPCH,"Switzerland Imports of Goods and services, % change"
ODA/SYR_NGDP_R,"Syria GDP at Constant Prices, LCU Billions"
ODA/CHE_LE,"Switzerland Employment, Millions"
ODA/CHE_PPPGDP,"Switzerland Country GDP based on PPP Valuation, USD Billions"
ODA/CHE_TMG_RPCH,"Switzerland Imports of Goods, % change"
ODA/CHE_TX_RPCH,"Switzerland Exports of Goods and services, % change"
ODA/CHE_GGX,"Switzerland General Government Total Expenditure, USD Billions"
ODA/TZA_NGSD_NGDP,"Tanzania Gross National Savings, % of GDP"
ODA/CHE_GGXCNL,"Switzerland General Government Net Lending/Borrowing, USD Billions"
ODA/CHE_GGXWDN_NGDP,"Switzerland General Government Net Debt, % of GDP"
ODA/CHE_BCA_NGDPD,"Switzerland Current Account Balance, % of GDP"
ODA/TJK_NGDP,"Tajikistan GDP at Current Prices, LCU Billions"
ODA/CHE_GGXWDG_NGDP,"Switzerland General Government Gross Debt, % of GDP"
ODA/SYR_NGDP_RPCH,"Syria GDP at Constant Prices, % change"
ODA/SYR_NGDPD,"Syria GDP at Current Prices, USD Billions"
ODA/TLS_GGX,"Timor-Leste General Government Total Expenditure, USD Billions"
ODA/CHE_GGXWDG,"Switzerland General Government Gross Debt, USD Billions"
ODA/SYR_GGXCNL,"Syria General Government Net Lending/Borrowing, USD Billions"
ODA/CHE_NGDP_FY,"Switzerland GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/SYR_PPPSH,"Syria Share of World GDP based on PPP, %"
ODA/SYR_PPPGDP,"Syria Country GDP based on PPP Valuation, USD Billions"
ODA/SYR_PPPPC,"Syria Per Capita GDP based on PPP Valuation, USD"
ODA/SYR_TX_RPCH,"Syria Exports of Goods and services, % change"
ODA/SYR_NGSD_NGDP,"Syria Gross National Savings, % of GDP"
ODA/SYR_PPPEX,"Syria Implied PPP Conversion Rate, LCU per USD"
ODA/SYR_PCPI,"Syria Inflation Index, Average Consumer Prices"
ODA/TWN_NGDP,"Taiwan Province of China GDP at Current Prices, LCU Billions"
ODA/SYR_GGXWDN,"Syria General Government Net Debt, USD Billions"
ODA/SYR_LP,"Syria Population, Millions"
ODA/TJK_PPPSH,"Tajikistan Share of World GDP based on PPP, %"
ODA/SYR_TM_RPCH,"Syria Imports of Goods and services, % change"
ODA/SYR_LUR,"Syria Unemployment Rate, % of Total Labor Force"
ODA/SYR_GGXWDG,"Syria General Government Gross Debt, USD Billions"
ODA/SYR_TXG_RPCH,"Syria Exports of Goods, % change"
ODA/TJK_NGDPPC,"Tajikistan GDP per Capita at Current Prices, LCU"
ODA/TZA_GGXWDG,"Tanzania General Government Gross Debt, USD Billions"
ODA/TON_NGDP_R,"Tonga GDP at Constant Prices, LCU Billions"
ODA/SYR_BCA,"Syria Current Account Balance, USD Billions"
ODA/SYR_GGXWDG_NGDP,"Syria General Government Gross Debt, % of GDP"
ODA/TJK_PCPIPCH,"Tajikistan Inflation % change, Average Consumer Prices"
ODA/TWN_NGDP_R,"Taiwan Province of China GDP at Constant Prices, LCU Billions"
ODA/SYR_NGDP_FY,"Syria GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/SYR_BCA_NGDPD,"Syria Current Account Balance, % of GDP"
ODA/TLS_NGDPD,"Timor-Leste GDP at Current Prices, USD Billions"
ODA/TWN_NGDP_D,Taiwan Province of China GDP Deflator
ODA/TWN_GGXWDN,"Taiwan Province of China General Government Net Debt, USD Billions"
ODA/TWN_NGDPD,"Taiwan Province of China GDP at Current Prices, USD Billions"
ODA/TWN_NGDPRPC,"Taiwan Province of China GDP per Capita at Constant Prices, LCU"
ODA/TWN_PPPGDP,"Taiwan Province of China Country GDP based on PPP Valuation, USD Billions"
ODA/TZA_PCPIEPCH,"Tanzania Inflation % change, End of Period Consumer Prices"
ODA/TWN_PPPEX,"Taiwan Province of China Implied PPP Conversion Rate, LCU per USD"
ODA/TWN_GGXWDN_NGDP,"Taiwan Province of China General Government Net Debt, % of GDP"
ODA/TJK_GGXWDG_NGDP,"Tajikistan General Government Gross Debt, % of GDP"
ODA/TJK_NGDP_RPCH,"Tajikistan GDP at Constant Prices, % change"
ODA/TWN_TMG_RPCH,"Taiwan Province of China Imports of Goods, % change"
ODA/TWN_TX_RPCH,"Taiwan Province of China Exports of Goods and services, % change"
ODA/TJK_BCA_NGDPD,"Tajikistan Current Account Balance, % of GDP"
ODA/TWN_GGR_NGDP,"Taiwan Province of China General Government Revenue, % of GDP"
ODA/TWN_GGX,"Taiwan Province of China General Government Total Expenditure, USD Billions"
ODA/TWN_LUR,"Taiwan Province of China Unemployment Rate, % of Total Labor Force"
ODA/TWN_PCPIE,"Taiwan Province of China Inflation Index, End of Period Consumer Prices"
ODA/TWN_GGXCNL,"Taiwan Province of China General Government Net Lending/Borrowing, USD Billions"
ODA/TJK_TXG_RPCH,"Tajikistan Exports of Goods, % change"
ODA/TWN_PPPSH,"Taiwan Province of China Share of World GDP based on PPP, %"
ODA/TWN_TM_RPCH,"Taiwan Province of China Imports of Goods and services, % change"
ODA/TJK_PPPGDP,"Tajikistan Country GDP based on PPP Valuation, USD Billions"
ODA/TZA_NGDPDPC,"Tanzania GDP per Capita at Current Prices, USD"
ODA/TWN_GGXWDG,"Taiwan Province of China General Government Gross Debt, USD Billions"
ODA/TLS_NGDP_R,"Timor-Leste GDP at Constant Prices, LCU Billions"
ODA/TWN_LE,"Taiwan Province of China Employment, Millions"
ODA/TJK_PCPIE,"Tajikistan Inflation Index, End of Period Consumer Prices"
ODA/TWN_GGXCNL_NGDP,"Taiwan Province of China General Government Net Lending/Borrowing, % of GDP"
ODA/TWN_GGR,"Taiwan Province of China General Government Revenue, USD Billions"
ODA/TJK_PCPIEPCH,"Tajikistan Inflation % change, End of Period Consumer Prices"
ODA/TWN_GGSB,"Taiwan Province of China General Government Structural Balance, USD Billions"
ODA/TWN_BCA_NGDPD,"Taiwan Province of China Current Account Balance, % of GDP"
ODA/TWN_GGXWDG_NGDP,"Taiwan Province of China General Government Gross Debt, % of GDP"
ODA/TJK_NGDP_D,Tajikistan GDP Deflator
ODA/TJK_NGSD_NGDP,"Tajikistan Gross National Savings, % of GDP"
ODA/TJK_PCPI,"Tajikistan Inflation Index, Average Consumer Prices"
ODA/TJK_NID_NGDP,"Tajikistan Total Investment, % of GDP"
ODA/TWN_NGDP_FY,"Taiwan Province of China GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/THA_NGDP_RPCH,"Thailand GDP at Constant Prices, % change"
ODA/TUN_NGDPD,"Tunisia GDP at Current Prices, USD Billions"
ODA/TJK_NGDP_R,"Tajikistan GDP at Constant Prices, LCU Billions"
ODA/TON_NGDP_FY,"Tonga GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/TUN_GGR,"Tunisia General Government Revenue, USD Billions"
ODA/TJK_TX_RPCH,"Tajikistan Exports of Goods and services, % change"
ODA/TJK_PPPPC,"Tajikistan Per Capita GDP based on PPP Valuation, USD"
ODA/TJK_GGX,"Tajikistan General Government Total Expenditure, USD Billions"
ODA/THA_PPPEX,"Thailand Implied PPP Conversion Rate, LCU per USD"
ODA/TJK_GGR,"Tajikistan General Government Revenue, USD Billions"
ODA/TJK_GGR_NGDP,"Tajikistan General Government Revenue, % of GDP"
ODA/TZA_BCA_NGDPD,"Tanzania Current Account Balance, % of GDP"
ODA/TJK_TM_RPCH,"Tajikistan Imports of Goods and services, % change"
ODA/TJK_GGXCNL_NGDP,"Tajikistan General Government Net Lending/Borrowing, % of GDP"
ODA/THA_GGXCNL_NGDP,"Thailand General Government Net Lending/Borrowing, % of GDP"
ODA/TJK_PPPEX,"Tajikistan Implied PPP Conversion Rate, LCU per USD"
ODA/TZA_PPPEX,"Tanzania Implied PPP Conversion Rate, LCU per USD"
ODA/TZA_NGDP_RPCH,"Tanzania GDP at Constant Prices, % change"
ODA/TJK_NGDP_FY,"Tajikistan GDP Corresponding to Fiscal Year, Current Prices, LCU Billions"
ODA/TZA_NGDP_R,"Tanzania GDP at Constant Prices, LCU Billions"
ODA/TZA_NGDPD,"Tanzania GDP at Current Prices, USD Billions"
ODA/TJK_TMG_RPCH,"Tajikistan Imports of Goods, % change"
ODA/TZA_TMG_RPCH,"Tanzania Imports of Goods, % change"
ODA/TJK_LP,"Tajikistan Population, Millions"
ODA/TJK_BCA,"Tajikistan Current Account Balance, USD Billions"
ODA/TJK_GGXONLB,"Tajikistan General Government Primary Net Lending/Borrowing, USD Billions"
ODA/TLS_PCPI,"Timor-Leste Inflation Index, Average Consumer Prices"
ODA/TZA_PPPPC,"Tanzania Per Capita GDP based on PPP Valuation, USD"
ODA/GBR_TXG_RPCH,"United Kingdom Exports of Goods, % change"
ODA/TZA_PPPSH,"Tanzania Share of World GDP based on PPP, %"
ODA/TJK_GGXONLB_NGDP,"Tajikistan General Government Primary Net Lending/Borrowing, % of GDP Billions"
ODA/TLS_PCPIE,"Timor-Leste Inflation Index, End of Period Consumer Prices"
ODA/TJK_GGXWDG,"Tajikistan General Government Gross Debt, USD Billions"
ODA/TZA_PCPI,"Tanzania Inflation Index, Average Consumer Prices"
ODA/TZA_NGDP,"Tanzania GDP at Current Prices, LCU Billions"
